Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
SPWR	SunPower Corporation	32.75	3975710583.25	n/a	2005	Technology	Semiconductors	http://www.nasdaq.com/symbol/spwr
SSH	Sunshine Heart Inc	9.57	160454352.3	n/a	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/ssh
SMCI	Super Micro Computer, Inc.	14.48	618333720.4	n/a	1996	Technology	Computer Manufacturing	http://www.nasdaq.com/symbol/smci
SPCB	SuperCom, Ltd.	4.17	38890929.54	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/spcb
SCON	Superconductor Technologies Inc.	1.81	20995909.5	n/a	1993	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/scon
SGC	Superior Uniform Group, Inc.	14.68	93279597.28	n/a	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/sgc
SUPN	Supernus Pharmaceuticals, Inc.	6.66	206062597.8	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/supn
SPPR	Supertel Hospitality, Inc.	5.5	15915377.5	n/a	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/sppr
SPPRO	Supertel Hospitality, Inc.	25.99	8641675	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/sppro
SPPRP	Supertel Hospitality, Inc.	9.4	7550738	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/spprp
SUPX	Supertex, Inc.	25.92	299667548.16	n/a	1983	Technology	Semiconductors	http://www.nasdaq.com/symbol/supx
SPRT	support.com, Inc.	4.49	236960652.49	n/a	2000	Technology	EDP Services	http://www.nasdaq.com/symbol/sprt
SCAI	Surgical Care Affiliates, Inc.	26.36	1005445815.96	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/scai
SRDX	SurModics, Inc.	22.52	321430684.92	n/a	1998	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/srdx
SUSQ	Susquehanna Bancshares, Inc.	11.87	2221774561.92	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/susq
SBBX	Sussex Bancorp	7	32403791	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sbbx
SUTR	Sutor Technology Group Limited	2.08	86146172.32	n/a	n/a	Capital Goods	Steel/Iron Ore	http://www.nasdaq.com/symbol/sutr
STRN	Sutron Corporation	4.6	23303641.4	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/strn
SIVB	SVB Financial Group	96.18	4381116531.96	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sivb
SIVBO	SVB Financial Group	25.337	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/sivbo
SWSH	Swisher Hygiene, Inc.	0.5924	103567809.8152	n/a	n/a	Finance	Diversified Commercial Services	http://www.nasdaq.com/symbol/swsh
SYKE	Sykes Enterprises, Incorporated	19.9	876507499.7	n/a	1996	Technology	EDP Services	http://www.nasdaq.com/symbol/syke
SYMC	Symantec Corporation	23.13	16099208826.3	n/a	1989	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/symc
SYMM	Symmetricom, Inc.	7.19	302582989.35	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/symm
SYNC	Synacor, Inc.	2.71	74063991.06	n/a	1996	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/sync
GEVA	Synageva BioPharma Corp.	45.51	1398893297.52	n/a	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/geva
SYNL	Synalloy Corporation	15.88	137882864	n/a	1990	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/synl
SYNA	Synaptics Incorporated	44.5	1472541312	n/a	2002	Technology	EDP Services	http://www.nasdaq.com/symbol/syna
SNCR	Synchronoss Technologies, Inc.	34.94	1403004589.08	n/a	2006	Technology	EDP Services	http://www.nasdaq.com/symbol/sncr
SURG	Synergetics USA, Inc.	4.18	105724572.8	n/a	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/surg
SGYP	Synergy Pharmaceuticals, Inc.	3.97	358022897.3	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sgyp
SGYPU	Synergy Pharmaceuticals, Inc.	10.26	18654547.32	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sgypu
SGYPW	Synergy Pharmaceuticals, Inc.	1.52	0	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sgypw
ELOS	Syneron Medical Ltd.	9.28	334676314.24	n/a	2004	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/elos
SNPS	Synopsys, Inc.	36.42	5623551997.74	n/a	1992	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/snps
SNTA	Synta Pharmaceuticals Corp.	4.03	278503249.18	n/a	2007	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/snta
SYNT	Syntel, Inc.	85.86	3599265281.04	n/a	1986	Technology	EDP Services	http://www.nasdaq.com/symbol/synt
SYMX	Synthesis Energy Systems, Inc.	0.715	45559542.6	n/a	1991	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/symx
SYNM	Syntroleum Corporation	4.11	40838464.26	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/synm
SYUT	Synutra International, Inc.	7.2	412565133.6	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/syut
SYPR	Sypris Solutions, Inc.	2.9	59110859.5	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/sypr
TROW	T. Rowe Price Group, Inc.	77.61	20249064369.69	n/a	1986	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/trow
TAIT	Taitron Components Incorporated	1.011	5600693.316	n/a	1995	Consumer Non-Durables	Electronic Components	http://www.nasdaq.com/symbol/tait
TTWO	Take-Two Interactive Software, Inc.	17.83	1731320707.82	n/a	1997	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ttwo
TBAC	Tandy Brands Accessories, Inc.	0.4099	2935586.1587	n/a	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/tbac
TLF	Tandy Leather Factory, Inc.	8.1	82391037.3	n/a	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/tlf
TNGO	Tangoe, Inc.	16.9	634376854.8	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/tngo
TRGT	Targacept, Inc.	4.6	154730250.6	n/a	2006	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/trgt
TASR	TASER International, Inc.	17.17	876768708.3	n/a	n/a	Capital Goods	Ordnance And Accessories	http://www.nasdaq.com/symbol/tasr
TATT	TAT Technologies Ltd.	7.773	68391284.61	n/a	n/a	Capital Goods	Aerospace	http://www.nasdaq.com/symbol/tatt
TAYC	Taylor Capital Group, Inc.	23.05	676153863.2	n/a	2002	Finance	Major Banks	http://www.nasdaq.com/symbol/tayc
TAYCO	Taylor Capital Group, Inc.	26.04	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tayco
TAYCP	Taylor Capital Group, Inc.	25.5	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/taycp
TAYD	Taylor Devices, Inc.	8.28	27669193.2	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/tayd
TCPC	TCP Capital Corp.	16.92	524939649.84	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tcpc
TEAR	TearLab Corporation	10.49	345022561.84	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/tear
TECD	Tech Data Corporation	51.72	1952976421.8	n/a	1986	Technology	Retail: Computer Software & Peripheral Equipment	http://www.nasdaq.com/symbol/tecd
TECH	Techne Corporation	86.28	3178986082.32	n/a	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/tech
TCCO	Technical Communications Corporation	6.94	12760689.04	n/a	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/tcco
TTGT	TechTarget, Inc.	5.05	195559836	n/a	2007	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ttgt
TECUA	Tecumseh Products Company	7.58	140076004.72	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/tecua
TECUB	Tecumseh Products Company	7.2	133053724.8	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/tecub
TKMR	Tekmira Pharmaceuticals Corp	8.252	155688107.424	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/tkmr
TSYS	TeleCommunication Systems, Inc.	2.37	126927141.72	n/a	2000	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/tsys
TNAV	TeleNav, Inc.	7.19	279910489.13	n/a	2010	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/tnav
TTEC	TeleTech Holdings, Inc.	25.88	1304974828.08	n/a	1996	Technology	Professional Services	http://www.nasdaq.com/symbol/ttec
TELK	Telik, Inc.	1.45	6612043.5	n/a	2000	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/telk
TLAB	Tellabs, Inc.	2.44	868006424.72	n/a	1980	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/tlab
TBNK	Territorial Bancorp Inc.	22.62	236927082.6	n/a	2009	Finance	Savings Institutions	http://www.nasdaq.com/symbol/tbnk
TSRO	TESARO, Inc.	35.91	1171391848.83	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/tsro
TESO	Tesco Corporation	17.99	703557777.3	n/a	n/a	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/teso
TSLA	Tesla Motors, Inc.	151.16	18358328640.52	n/a	2010	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/tsla
TESS	TESSCO Technologies Incorporated	35.9	295190083.5	n/a	1994	Consumer Non-Durables	Electronic Components	http://www.nasdaq.com/symbol/tess
TSRA	Tessera Technologies, Inc.	18.82	1014195252.14	n/a	2003	Technology	Semiconductors	http://www.nasdaq.com/symbol/tsra
TTEK	Tetra Tech, Inc.	26.43	1704641966.4	n/a	1991	Consumer Services	Military/Government/Technical	http://www.nasdaq.com/symbol/ttek
TTPH	Tetraphase Pharmaceuticals, Inc.	11.31	233848873.83	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/ttph
TCBI	Texas Capital Bancshares, Inc.	52.18	2132456548.88	n/a	2003	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbi
TCBIL	Texas Capital Bancshares, Inc.	22.6	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbil
TCBIP	Texas Capital Bancshares, Inc.	22.21	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbip
TCBIW	Texas Capital Bancshares, Inc.	37.87	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcbiw
TXN	Texas Instruments Incorporated	42.14	46124889623.96	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/txn
TXRH	Texas Roadhouse, Inc.	27.78	1959516109.86	n/a	2004	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/txrh
THRD	TF Financial Corporation	27.2894	85973590.0466	n/a	n/a	Finance	Banks	http://www.nasdaq.com/symbol/thrd
TFSL	TFS Financial Corporation	12.09	3737787815.19	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/tfsl
TGTX	TG Therapeutics, Inc.	4.2	139763148	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/tgtx
TGE	TGC Industries, Inc.	7.37	161034308.38	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/tge
ABCO	The Advisory Board Company	59.824	2144318534.016	n/a	1994	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/abco
ANDE	The Andersons, Inc.	76.31	1426997000	n/a	n/a	Consumer Services	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/ande
TBBK	The Bancorp, Inc.	16.23	606400499.97	n/a	2004	Finance	Major Banks	http://www.nasdaq.com/symbol/tbbk
BKYF	The Bank of Kentucky Financial Corp.	32.27	242587788.8	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bkyf
BONT	The Bon-Ton Stores, Inc.	11.15	228441222.3	n/a	1991	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/bont
CG	The Carlyle Group L.P.	30.542	9526098575.574	n/a	2002	Finance	Investment Managers	http://www.nasdaq.com/symbol/cg
CAKE	The Cheesecake Factory Incorporated	48.53	2612763818.01	n/a	1992	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/cake
CHEF	The Chefs&#39; Warehouse, Inc.	24.07	602110761.16	n/a	n/a	Consumer Non-Durables	Food Distributors	http://www.nasdaq.com/symbol/chef
PLCE	The Children&#39;s Place Retail Stores, Inc.	52.01	1160362707.77	n/a	1997	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/plce
TCFC	The Community Financial Corporation	19.6001	59692947.3543	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tcfc
DSGX	The Descartes Systems Group Inc.	11.1	696266814	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/dsgx
DXYN	The Dixie Group, Inc.	12.55	166658867.05	n/a	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/dxyn
ENSG	The Ensign Group, Inc.	42.17	924994733	n/a	2007	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/ensg
XONE	The ExOne Company	57.69	766238580	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/xone
FINL	The Finish Line, Inc.	24.688	1212736230.624	n/a	1992	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/finl
FBMS	The First Bancshares, Inc.	14.35	73091079.25	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fbms
FLIC	The First of Long Island Corporation	39.1	355814261.9	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/flic
TFM	The Fresh Market, Inc.	51.39	2484462191.94	n/a	2010	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/tfm
GT	The Goodyear Tire & Rubber Company	20.575	5079911844.625	n/a	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/gt
GTPPP	The Goodyear Tire & Rubber Company	59.11	0	n/a	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/gtppp
HCKT	The Hackett Group, Inc.	6.23	196932904.14	n/a	n/a	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/hckt
HAIN	The Hain Celestial Group, Inc.	86.25	4115526562.5	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/hain
CUBA	The Herzfeld Caribbean Basin Fund, Inc.	8.8473	32850653.0583	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cuba
INTG	The Intergroup Corporation	19.25	45546019.75	n/a	n/a	Consumer Services	Building operators	http://www.nasdaq.com/symbol/intg
KEYW	The KEYW Holding Corporation	11.55	424617628.05	n/a	2010	Technology	EDP Services	http://www.nasdaq.com/symbol/keyw
MSG	The Madison Square Garden Company	57	3606546465	n/a	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/msg
TMNG	The Management Network Group, Inc.	2.73	21948610.32	n/a	1999	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/tmng
MDCO	The Medicines Company	34.69	1967505063.51	n/a	1989	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mdco
MIDD	The Middleby Corporation	225.62	4310618557.96	n/a	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/midd
NDAQ	The NASDAQ OMX Group, Inc.	35.5	5940310992	n/a	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/ndaq
NAVG	The Navigators Group, Inc.	56.86	803656567.58	n/a	1986	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/navg
PTRY	The Pantry, Inc.	13.37	314831211.45	n/a	1999	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/ptry
PRSC	The Providence Service Corporation	29.91	400310863.77	n/a	2003	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/prsc
SPNC	The Spectranetics Corporation	20.15	826497023.3	n/a	1992	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/spnc
ULTI	The Ultimate Software Group, Inc.	155.32	4323404579.12	n/a	1998	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ulti
WTSL	The Wet Seal, Inc.	3.18	269412996.24	n/a	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/wtsl
YORW	The York Water Company	20.61	266277531.42	n/a	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/yorw
NCTY	The9 Limited	2.63	60044033.53	n/a	2004	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ncty
THRX	Theravance, Inc.	34.62	3827521145.04	n/a	2004	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/thrx
KOOL	THERMOGENESIS Corp.	0.89	14843339.01	n/a	n/a	Capital Goods	Medical Specialities	http://www.nasdaq.com/symbol/kool
TST	TheStreet, Inc.	2.37	80324106.36	n/a	n/a	Consumer Services	Newspapers/Magazines	http://www.nasdaq.com/symbol/tst
TCRD	THL Credit, Inc.	16.2	549264272.4	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/tcrd
THOR	Thoratec Corporation	41.62	2371113625.08	n/a	1984	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/thor
THLD	Threshold Pharmaceuticals, Inc.	4.18	242787583.72	n/a	2005	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/thld
THTI	THT Heat Transfer Technology, Inc.	1.03	21067105	n/a	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/thti
OINK	Tianli Agritech, Inc.	1.8	25135200	n/a	2010	Consumer Non-Durables	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/oink
TIBX	TIBCO Software, Inc.	24.41	3980072298.13	n/a	1999	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/tibx
TICC	TICC Capital Corp.	10.16	534747876.4	n/a	2003	n/a	n/a	http://www.nasdaq.com/symbol/ticc
TIGR	TigerLogic Corporation	1.92	57686217.6	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/tigr
TTS	Tile Shop Hldgs, Inc.	23.18	1185609457.82	n/a	n/a	Consumer Services	Home Furnishings	http://www.nasdaq.com/symbol/tts
TSBK	Timberland Bancorp, Inc.	8.4999	59882101.4964	n/a	n/a	Finance	Banks	http://www.nasdaq.com/symbol/tsbk
TIPT	Tiptree Financial Inc.	7.7	318729110.7	n/a	1986	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/tipt
TITN	Titan Machinery Inc.	18.05	383371007.55	n/a	1993	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/titn
TIVO	TiVo Inc.	13.56	1653946855.92	n/a	1999	Consumer Services	Television Services	http://www.nasdaq.com/symbol/tivo
TNXP	Tonix Pharmaceuticals Holding Corp.	4.2	20485458	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/tnxp
TISA	Top Image Systems, Ltd.	4.24	49542330.88	n/a	1996	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/tisa
TOPS	TOP Ships Inc.	1.711	29424980.674	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/tops
TORM          	TOR Minerals International Inc	10.52	31682936.72	n/a	1988	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/torm          
TRNX	Tornier N.V.	15.69	749758370.43	n/a	n/a	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/trnx
TOFC	Tower Financial Corporation	24.219	113162914.215	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/tofc
TWGP	Tower Group International, Ltd.	3.82	219390813	n/a	2004	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/twgp
TSEM	Tower Semiconductor Ltd.	4.63	221624066.47	n/a	1994	Technology	Semiconductors	http://www.nasdaq.com/symbol/tsem
TWER	Towerstream Corporation	2.3	152732482.1	n/a	n/a	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/twer
CLUB	Town Sports International Holdings, Inc.	12.86	310004947.54	n/a	2006	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/club
TOWN	Towne Bank	14.55	459169321.95	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/town
TSCO	Tractor Supply Company	71.39	9965120498.96	n/a	1994	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/tsco
TSRE	Trade Street Residential, Inc.	6.98	79527781.7	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/tsre
TWMC	Trans World Entertainment Corp.	4.4	145848740.4	n/a	n/a	Consumer Services	Consumer Electronics/Video Chains	http://www.nasdaq.com/symbol/twmc
TACT	TransAct Technologies Incorporated	14.39	125066439.95	n/a	1996	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/tact
TRNS	Transcat, Inc.	7.77	57206827.02	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/trns
TSPT	Transcept Pharmaceuticals, Inc.	3.47	65096811.36	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/tspt
TGA	Transglobe Energy Corp	9.19	679797827.68	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/tga
TTHI	Transition Therapeutics, Inc.	4.72	139803832.32	n/a	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/tthi
TZOO	Travelzoo Inc.	20.61	316608202.53	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/tzoo
TREE	Tree.com, Inc.	28.2	313675621.8	n/a	1994	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/tree
