Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
NYLD	NRG Yield, Inc.	34.76	2268090000	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/nyld
DCM	NTT DOCOMO, Inc	15.88	65850550388	n/a	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/dcm
NUS	Nu Skin Enterprises, Inc.	118.4	6945733062.4	n/a	1996	Health Care	Other Pharmaceuticals	http://www.nasdaq.com/symbol/nus
NUE	Nucor Corporation	54.09	17210714167.62	n/a	n/a	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/nue
NS	Nustar Energy L.P.	42.72	3327293252.16	n/a	1993	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/ns
NSH	Nustar GP Holdings, LLC	24.16	1029906082.08	n/a	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/nsh
NSS	NuStar Logistics, L.P.	25.61	0	n/a	1988	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/nss
NEA^C	Nuveen AMT-Free Municipal Income Fund	10.09	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nea^c
NUV	Nuveen AMT-Free Municipal Value Fund	9.1	1871211578.6	n/a	1987	n/a	n/a	http://www.nasdaq.com/symbol/nuv
NUW	Nuveen AMT-Free Municipal Value Fund	15.11	199363984.25	n/a	2009	n/a	n/a	http://www.nasdaq.com/symbol/nuw
NAZ	Nuveen Arizona Premium Income Municipal Fund	12.32	55137519.36	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/naz
NAZ^D	Nuveen Arizona Premium Income Municipal Fund	10.17	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/naz^d
NBB	Nuveen Build America Bond Fund	18.27	483460465.95	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/nbb
NBD	Nuveen Build America Bond Opportunity Fund	19.17	138124642.5	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/nbd
NAC	Nuveen California Dividend Advantage Municipal Fund	12.99	305640060.27	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nac
NQC	Nuveen California Investment Quality Municipal Fund, Inc.	13.54	184611184.16	n/a	1990	n/a	n/a	http://www.nasdaq.com/symbol/nqc
NCO	Nuveen California Municipal Market Opportunity Fund, Inc.	14.27	116456785.04	n/a	1990	n/a	n/a	http://www.nasdaq.com/symbol/nco
NCA	Nuveen California Municipal Value Fund, Inc.	9.25	233837974.25	n/a	1987	n/a	n/a	http://www.nasdaq.com/symbol/nca
NCP	Nuveen California Performance Plus Municipal Fund, Inc.	13.79	179476656.94	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/ncp
NCU^C	Nuveen California Premium Income Municipal Fund	10.05	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ncu^c
NUC	Nuveen California Quality Income Municipal Fund, Inc.	14.729	326181835.408	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nuc
NVC	Nuveen California Select Quality Municipal Fund, Inc.	14.29	332851496.93	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nvc
NTC	Nuveen Connecticut Premium Income Municipal Fund	11.874	174416901.024	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/ntc
NTC^C	Nuveen Connecticut Premium Income Municipal Fund	10.09	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ntc^c
NTC^D	Nuveen Connecticut Premium Income Municipal Fund	10.03	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ntc^d
NTC^E	Nuveen Connecticut Premium Income Municipal Fund	10.0436	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ntc^e
NTC^F	Nuveen Connecticut Premium Income Municipal Fund	10.0385	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ntc^f
NTC^G	Nuveen Connecticut Premium Income Municipal Fund	10.04	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ntc^g
JCE	Nuveen Core Equity Alpha Fund	16.24	260192180.64	n/a	2007	n/a	n/a	http://www.nasdaq.com/symbol/jce
JQC	Nuveen Credit Strategies Income Fund	9.46	1288757785.04	n/a	2003	n/a	n/a	http://www.nasdaq.com/symbol/jqc
JGT	Nuveen Diversified Currency Opportunities Fund	10.73	460731542.82	n/a	2007	n/a	n/a	http://www.nasdaq.com/symbol/jgt
JDD	Nuveen Diversified Dividend and Income Fund	11.41	227489122.77	n/a	2003	n/a	n/a	http://www.nasdaq.com/symbol/jdd
NAD	Nuveen Dividend Advantage Municipal Fund	13.02	511638503.04	n/a	1999	n/a	n/a	http://www.nasdaq.com/symbol/nad
NAD^C	Nuveen Dividend Advantage Municipal Fund	10.06	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nad^c
NZF^C	Nuveen Dividend Advantage Municipal Fund 3	10.1	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nzf^c
NVG^C	Nuveen Dividend Advantage Municipal Income Fund	10.1	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nvg^c
JMF	Nuveen Energy MLP Total Return Fund	19.09	752000706.01	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jmf
NEV	Nuveen Enhanced Municipal Value Fund	13.66	286872225.7	n/a	2009	n/a	n/a	http://www.nasdaq.com/symbol/nev
JLA	Nuveen Equity Premium Advantage Fund	12.45	319708741.65	n/a	2005	n/a	n/a	http://www.nasdaq.com/symbol/jla
JPG	Nuveen Equity Premium and Growth Fund	14.16	229886778.72	n/a	2005	n/a	n/a	http://www.nasdaq.com/symbol/jpg
JPZ	Nuveen Equity Premium Income Fund	12.44	478504264.12	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/jpz
JSN	Nuveen Equity Premium Opportunity Fund	12.38	823118270.72	n/a	2005	n/a	n/a	http://www.nasdaq.com/symbol/jsn
JPW	Nuveen Flexible Investment Income Fund	16.75	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jpw
JFR	Nuveen Floating Rate Income Fund	11.93	597549577.54	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/jfr
JRO	Nuveen Floating Rate Income Opportuntiy Fund	12.12	399702971.16	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/jro
NKG^C	Nuveen Georgia Dividend Advantage Municipal Fund 2	10.07	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nkg^c
NKG^D	Nuveen Georgia Dividend Advantage Municipal Fund 2	10.08	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nkg^d
JGG	Nuveen Global Income Opportunites Fund	11.8	110436412.4	n/a	2006	n/a	n/a	http://www.nasdaq.com/symbol/jgg
JGV	Nuveen Global Value Opportunities Fund	13.49	259184840.41	n/a	2006	n/a	n/a	http://www.nasdaq.com/symbol/jgv
NXC	Nuveen Insured California Select Tax-Free Income Portfolio	13.39	83991814.53	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nxc
NXN	Nuveen Insured New York Select Tax-Free Income Portfolio	12.95	50815476.25	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nxn
NID	Nuveen Intermediate Duration Municipal Term Fund	11.33	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nid
NQM	Nuveen Investment Quality Municipal Fund, Inc.	13.5	485679672	n/a	1990	n/a	n/a	http://www.nasdaq.com/symbol/nqm
NMY	Nuveen Maryland Premium Income Municipal Fund	12.099	291642353.934	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/nmy
NMY^C	Nuveen Maryland Premium Income Municipal Fund	10.0201	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmy^c
NMY^D	Nuveen Maryland Premium Income Municipal Fund	10.08	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmy^d
NMY^E	Nuveen Maryland Premium Income Municipal Fund	10.03	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmy^e
NMY^F	Nuveen Maryland Premium Income Municipal Fund	10.0262	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmy^f
NMY^G	Nuveen Maryland Premium Income Municipal Fund	10.04	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmy^g
NMY^H	Nuveen Maryland Premium Income Municipal Fund	10.06	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmy^h
NGX^C	Nuveen Massachusetts AMT-Free Municipal Income Fund	10.03	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ngx^c
NMT	Nuveen Massachusetts Premium Income Municipal Fund	12.56	59971337.28	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/nmt
NMT^C	Nuveen Massachusetts Premium Income Municipal Fund	10.06	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmt^c
NMT^D	Nuveen Massachusetts Premium Income Municipal Fund	10.0899	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nmt^d
NUM	Nuveen Michigan Quality Income Municipal Fund	12.749	265914651.563	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/num
NOM^C	Nuveen Missouri Premium Income Municipal Fund	10.05	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nom^c
JLS	Nuveen Mortgage Opportunity Term Fund	24.13	383014741.97	n/a	2009	n/a	n/a	http://www.nasdaq.com/symbol/jls
NMA	Nuveen Municipal Advantage Fund, Inc.	12.42	542721807.36	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/nma
NMI	Nuveen Municipal Income Fund, Inc.	10.06	83244085.6	n/a	1988	n/a	n/a	http://www.nasdaq.com/symbol/nmi
NMO	Nuveen Municipal Market Opportunity Fund, Inc.	12.15	557369525.25	n/a	1990	n/a	n/a	http://www.nasdaq.com/symbol/nmo
NIO	Nuveen Municipal Opportunity Fund, Inc.	13.13	1255372049.23	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nio
NUJ^C	Nuveen New Jersey Dividend Advantage Municipal Fund 2	10.02	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nuj^c
NQJ	Nuveen New Jersey Investment Quality Municipal Fund, Inc.	12.96	265951317.6	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nqj
NNJ	Nuveen New Jersey Premium Income Municipal Fund, Inc.	13.14	158770974.78	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nnj
NRK^C	Nuveen New York AMT-Free Municipal Income Fund	10.07	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nrk^c
NAN	Nuveen New York Dividend Advantage Municipal Fund	12.71	117762344.3	n/a	1999	n/a	n/a	http://www.nasdaq.com/symbol/nan
NAN^C	Nuveen New York Dividend Advantage Municipal Fund	10.07	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nan^c
NAN^D	Nuveen New York Dividend Advantage Municipal Fund	10.04	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nan^d
NXK^C	Nuveen New York Dividend Advantage Municipal Fund 2	10.07	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nxk^c
NNY	Nuveen New York Municipal Value Fund, Inc.	8.75	132858687.5	n/a	1988	n/a	n/a	http://www.nasdaq.com/symbol/nny
NNP	Nuveen New York Performance Plus Municipal Fund, Inc.	13.43	202224266.36	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/nnp
NNC	Nuveen North Carolina Premium Income Municipal Fund	12.16	201229869.44	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/nnc
NNC^C	Nuveen North Carolina Premium Income Municipal Fund	10.05	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nnc^c
NNC^D	Nuveen North Carolina Premium Income Municipal Fund	10.08	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nnc^d
NNC^E	Nuveen North Carolina Premium Income Municipal Fund	10.06	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nnc^e
NNC^F	Nuveen North Carolina Premium Income Municipal Fund	10.05	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nnc^f
NNC^G	Nuveen North Carolina Premium Income Municipal Fund	10.09	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nnc^g
NUO	Nuveen Ohio Quality Income Municipal Fund	14.39	141072336.22	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nuo
NXM^C	Nuveen Pennsylvania Dividend Advantage Municipal Fund	10.0203	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nxm^c
NVY^C	Nuveen Pennsylvania Dividend Advantage Municipal Fund 2	10.02	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nvy^c
NQP	Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.	12.52	201688486.08	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nqp
NPY	Nuveen Pennsylvania Premium Income Municipal Fund II	12.1	188706167.1	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/npy
NPP	Nuveen Performance Plus Municipal Fund, Inc.	13.56	813945169.8	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/npp
JPI	Nuveen Preferred and Income Term Fund	22.47	511052579.31	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jpi
JPC	Nuveen Preferred Income Opportunites Fund	8.81	854484904.21	n/a	2003	n/a	n/a	http://www.nasdaq.com/symbol/jpc
NPF	Nuveen Premier Municipal Income Fund, Inc.	12.41	246816508.38	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/npf
NPM	Nuveen Premium Income Municipal Fund II, Inc.	12.78	903454635.78	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/npm
NPT	Nuveen Premium Income Municipal Fund IV, Inc.	12.01	520494796.51	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/npt
NPI	Nuveen Premium Income Municipal Fund, Inc.	12.49	800109937.07	n/a	1988	n/a	n/a	http://www.nasdaq.com/symbol/npi
NQU	Nuveen Quality Income Municipal Fund, Inc.	12.51	680282428.41	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nqu
NQI	Nuveen Quality Municipal Fund, Inc.	12.23	470388682.33	n/a	1990	n/a	n/a	http://www.nasdaq.com/symbol/nqi
JTP	Nuveen Quality Preferred Income Fund	7.75	501141722	n/a	2002	n/a	n/a	http://www.nasdaq.com/symbol/jtp
JPS	Nuveen Quality Preferred Income Fund 2	8.2	987222706.6	n/a	2002	n/a	n/a	http://www.nasdaq.com/symbol/jps
JHP	Nuveen Quality Preferred Income Fund 3	7.989	189584218.773	n/a	2002	n/a	n/a	http://www.nasdaq.com/symbol/jhp
JRI	Nuveen Real Asset Income and Growth Fund	18.4922	175675900	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jri
NIM	Nuveen Select Maturities Municipal Fund	9.8448	122460648.576	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nim
NQS	Nuveen Select Quality Municipal Fund, Inc.	12.63	444855489.27	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/nqs
NXP	Nuveen Select Tax Free Income Portfolio	13.01	215579733.1	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nxp
NXQ	Nuveen Select Tax Free Income Portfolio II	12.61	223370097.47	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nxq
NXR	Nuveen Select Tax Free Income Portfolio III	13	169592280	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/nxr
NSL	Nuveen Senior Income Fund	7.11	242442055.62	n/a	1999	n/a	n/a	http://www.nasdaq.com/symbol/nsl
JSD	Nuveen Short Duration Credit Opportunities Fund	18.94	189499435	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jsd
JTD	Nuveen Tax-Advantaged Dividend Growth Fund	15.16	219682650.4	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jtd
JTA	Nuveen Tax-Advantaged Total Return Strategy Fund	12.99	180104336.55	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/jta
NTX	Nuveen Texas Quality Income Municipal Fund	13.37	130736606.35	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/ntx
NTX^C	Nuveen Texas Quality Income Municipal Fund	10.05	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ntx^c
NPV	Nuveen Virginia Premium Income Municipal Fund	12.17	218206968.19	n/a	1993	n/a	n/a	http://www.nasdaq.com/symbol/npv
NIQ	Nuveenn Intermediate Duration Quality Municipal Term Fund	11.46	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/niq
JMT	Nuven Mortgage Opportunity Term Fund 2	24.01	116428763.78	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jmt
NES	Nuverra Environmental Solutions, Inc.	2.4	623860483.2	n/a	n/a	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/nes
NVE	NV Energy, Inc	23.74	5592683396.52	n/a	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/nve
NVR	NVR, Inc.	941.75	4283113844.75	n/a	n/a	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/nvr
NYX	NYSE Euronext, Inc.	45.26	10998180000	n/a	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/nyx
OAK	Oaktree Capital Group, LLC	57.3	8651997284.1	n/a	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/oak
OAS	Oasis Petroleum Inc.	52.55	4915426682.05	n/a	1993	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/oas
OXY	Occidental Petroleum Corporation	97.01	78195870704.98	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/oxy
OII	Oceaneering International, Inc.	85.91	9295242414.04	n/a	n/a	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/oii
OZM	Och-Ziff Capital Management Group LLC	13.11	5927631018.48	n/a	2007	Finance	Investment Managers	http://www.nasdaq.com/symbol/ozm
OCIP	OCI Partners LP	22.09	1778245000	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/ocip
OCIR	OCI Resources LP	21.18	398205180	n/a	n/a	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/ocir
OCN	Ocwen Financial Corporation	50.98	6920789492.16	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/ocn
ODP	Office Depot, Inc.	5.31	1534194320.04	n/a	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/odp
OFG	OFG Bancorp	15	684601575	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ofg
OFG^A	OFG Bancorp	22.16	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ofg^a
OFG^B	OFG Bancorp	21.8	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ofg^b
OFG^D	OFG Bancorp	21.9999	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ofg^d
OGE	OGE Energy Corporation	37.97	7531499367.59	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/oge
OIBR	Oi S.A.	1.63	3507120135.35	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/oibr
OIBR/C	Oi S.A.	1.65	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/oibr/c
OIS	Oil States International, Inc.	107.84	5947758616.32	n/a	2001	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/ois
ODC	Oil-Dri Corporation Of America	35.97	252473034.33	n/a	1971	Consumer Durables	Miscellaneous manufacturing industries	http://www.nasdaq.com/symbol/odc
OILT	Oiltanking Partners, L.P.	59.51	2314927217.02	n/a	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/oilt
ORI	Old Republic International Corporation	17.12	4451161480	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/ori
OLN	Olin Corporation	23.5	1869897820	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/oln
OMG	OM Group, Inc.	33.04	1056646953.6	n/a	n/a	Basic Industries	Metal Fabrications	http://www.nasdaq.com/symbol/omg
OHI	Omega Healthcare Investors, Inc.	32.84	3847378869.76	n/a	1992	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/ohi
OME	Omega Protein Corporation	9.38	193496699.48	n/a	1998	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/ome
OCR	Omnicare, Inc.	55.72	5738065714.92	n/a	1981	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/ocr
OCR^A	Omnicare, Inc.	67.55	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ocr^a
OCR^B	Omnicare, Inc.	68.5	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ocr^b
OMC	Omnicom Group Inc.	70.51	18146515296.25	n/a	n/a	Technology	Advertising	http://www.nasdaq.com/symbol/omc
OMN	OMNOVA Solutions Inc.	8.8	414728362.4	n/a	n/a	Basic Industries	Specialty Chemicals	http://www.nasdaq.com/symbol/omn
ASGN	On Assignment, Inc.	33.23	1780899676.67	n/a	1992	Technology	Professional Services	http://www.nasdaq.com/symbol/asgn
OLP	One Liberty Properties, Inc.	20.45	318253534	n/a	1983	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/olp
OB	OneBeacon Insurance Group, Ltd.	15.9	1516925794.2	n/a	2006	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/ob
OKS	ONEOK Partners, L.P.	53.48	11771782608.88	n/a	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/oks
OKE	ONEOK, Inc.	57.82	11922549047.5	n/a	n/a	Public Utilities	Oil & Gas Production	http://www.nasdaq.com/symbol/oke
OPK	Opko Health Inc	10.31	4161259772.95	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/opk
OPY	Oppenheimer Holdings, Inc.	19.66	263697555.02	n/a	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/opy
ORCL	Oracle Corporation	34.07	155272628130	n/a	1986	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/orcl
ORAN	Orange	13.16	34628459627.72	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/oran
ORB	Orbital Sciences Corporation	22.98	1389286532.34	n/a	1990	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/orb
OWW	Orbitz Worldwide, Inc.	7.15	771967160.25	n/a	2007	Consumer Services	Transportation Services	http://www.nasdaq.com/symbol/oww
OEH	Orient-Express Hotels Ltd.	15.08	1559339256.8	n/a	2000	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/oeh
ORN	Orion Marine Group Inc	11.5	314503115.5	n/a	2000	Basic Industries	Military/Government/Technical	http://www.nasdaq.com/symbol/orn
IX	Orix Corp Ads	86.64	21434050937.52	n/a	n/a	Finance	Diversified Financial Services	http://www.nasdaq.com/symbol/ix
ORA	Ormat Technologies, Inc.	26.7	1213004656.2	n/a	2004	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/ora
OSK	Oshkosh Corporation	48.93	4256017125.36	n/a	1985	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/osk
OMI	Owens & Minor, Inc.	36.86	2332980016.86	n/a	n/a	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/omi
OC	Owens Corning Inc	35.99	4236791962.34	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/oc
OI	Owens-Illinois, Inc.	31.74	5236922002.08	n/a	1991	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/oi
OXM	Oxford Industries, Inc.	73.57	1206892234.03	n/a	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/oxm
OXF	Oxford Resource Partners, LP	1.4	29144291.4	n/a	2010	Energy	Coal Mining	http://www.nasdaq.com/symbol/oxf
PNG	PAA Natural Gas Storage, L.P.	23.17	2006100306	n/a	2010	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/png
PAI	Pacific American Income Shares, Inc.	13.03	123291462.69	n/a	1973	n/a	n/a	http://www.nasdaq.com/symbol/pai
ROYT	Pacific Coast Oil Trust	14.31	552124990.98	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/royt
PACD	Pacific Drilling S.A.	11.71	2540658381.79	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/pacd
PCG	Pacific Gas & Electric Co.	42.75	19207373733	n/a	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/pcg
PKG	Packaging Corporation of America	60.95	5981191661.05	n/a	2000	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/pkg
PLL	Pall Corporation	82.38	9125256407.82	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/pll
PANW	Palo Alto Networks, Inc.	41.81	3030387420.27	n/a	n/a	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/panw
